,index,Scotland,East Anglian Region,London Region,South Region,North Western Region,West Midlands Region,South West Region,East Midlands Region,South East Region,Wales,Yorkshire Region,North Region,Ireland,id_student,code_module,module_domain,module_presentation_length,term,year,num_of_prev_attempts,final_result,date_registration,disability,gender,age_band,highest_education,imd_band,studied_credits,b4_sum_clicks,half_sum_clicks,std_half_score
171,187,0,0,0,0,0,0,0,0,0,0,0,1,0,46812,3,1,262,0,1,1,0,-29.0,1,1,0,1,0.0,180,0.0,141.0,5.5
172,188,0,0,0,0,0,0,0,0,0,0,0,1,0,46844,0,0,269,0,1,0,1,-74.0,0,0,1,3,3.0,60,17.0,246.0,63.6
173,189,0,0,0,0,0,0,0,1,0,0,0,0,0,47061,4,1,269,0,1,0,1,-16.0,0,0,0,2,9.0,30,0.0,237.0,74.9444444444444
174,190,0,0,1,0,0,0,0,0,0,0,0,0,0,47063,3,1,261,0,0,0,0,-73.0,0,0,1,3,4.0,120,19.0,113.0,50.125
175,191,1,0,0,0,0,0,0,0,0,0,0,0,0,47855,1,0,268,0,0,3,0,23.0,0,1,1,1,1.0,300,0.0,0.0,0.0
176,192,0,0,0,0,0,0,0,0,1,0,0,0,0,47861,5,1,269,0,1,0,1,-103.0,1,0,0,2,5.0,60,697.0,5086.0,57.0
177,193,0,0,0,0,0,0,0,0,0,1,0,0,0,47891,1,0,262,0,1,4,0,-73.0,0,1,0,1,1.0,60,54.0,64.0,45.6666666666667
178,194,0,0,0,0,0,1,0,0,0,0,0,0,0,47924,5,1,268,0,0,0,0,-142.0,0,0,1,1,0.0,60,0.0,34.0,13.6666666666667
179,195,0,0,0,0,0,0,0,1,0,0,0,0,0,48040,1,0,268,0,0,0,1,-92.0,0,1,1,2,2.0,120,50.0,1067.0,63.6451612903226
180,196,0,1,0,0,0,0,0,0,0,0,0,0,0,48152,3,1,261,0,0,0,1,-139.0,0,1,0,2,7.0,120,37.0,256.0,37.625
181,197,0,0,0,0,0,1,0,0,0,0,0,0,0,48503,1,0,268,0,0,0,1,-146.0,0,1,0,1,1.0,60,16.0,327.0,52.3870967741936
182,198,0,0,0,1,0,0,0,0,0,0,0,0,0,48635,2,1,269,0,1,0,0,-8.0,0,0,0,3,9.0,120,99.0,493.0,3.9
183,199,0,0,0,1,0,0,0,0,0,0,0,0,0,48635,5,1,241,1,1,0,1,-19.0,0,0,0,3,9.0,60,189.0,2001.0,80.5
184,200,0,0,0,0,0,0,1,0,0,0,0,0,0,49095,5,1,240,1,0,2,0,-284.0,0,1,0,3,4.0,150,0.0,0.0,0.0
185,204,0,1,0,0,0,0,0,0,0,0,0,0,0,49530,3,1,261,0,0,1,0,-61.0,0,0,0,2,3.0,60,0.0,0.0,0.0
186,205,0,0,0,0,0,0,0,0,0,0,0,1,0,49670,5,1,268,0,0,0,0,-54.0,0,0,0,2,0.0,60,0.0,0.0,0.0
187,206,1,0,0,0,0,0,0,0,0,0,0,0,0,50069,1,0,234,1,1,0,0,-134.0,0,1,0,2,3.0,90,40.0,339.0,76.9302325581395
188,207,0,0,0,0,0,1,0,0,0,0,0,0,0,50263,2,1,241,1,1,0,0,-113.0,0,0,1,3,8.0,60,127.0,298.0,15.85
189,208,0,0,0,0,0,1,0,0,0,0,0,0,0,50263,5,1,240,1,0,0,1,-25.0,0,0,1,3,8.0,60,1108.0,2445.0,82.0
190,209,0,0,0,0,0,0,0,1,0,0,0,0,0,50309,3,1,241,1,1,1,0,-90.0,0,0,0,1,1.0,60,0.0,0.0,0.0
191,210,0,0,0,0,0,0,1,0,0,0,0,0,0,50476,3,1,241,1,1,0,1,-23.0,0,1,0,3,0.0,60,141.0,183.0,87.125
192,211,0,1,0,0,0,0,0,0,0,0,0,0,0,50487,5,1,268,0,0,1,1,-64.0,0,1,0,1,9.0,60,268.0,2892.0,81.0
193,212,0,1,0,0,0,0,0,0,0,0,0,0,0,50610,3,1,261,0,0,1,0,-151.0,1,1,0,2,5.0,70,0.0,0.0,0.0
194,213,0,0,0,0,1,0,0,0,0,0,0,0,0,50619,3,1,241,1,1,0,0,-69.0,0,0,0,2,6.0,60,0.0,0.0,0.0
195,214,1,0,0,0,0,0,0,0,0,0,0,0,0,50993,1,0,240,1,0,0,0,-53.0,1,1,0,1,0.0,60,5.0,145.0,39.6511627906977
196,215,0,0,0,0,0,1,0,0,0,0,0,0,0,51030,3,1,241,1,1,0,1,-23.0,0,0,0,2,6.0,60,28.0,367.0,84.2083333333333
197,216,0,0,0,1,0,0,0,0,0,0,0,0,0,51033,3,1,262,0,1,0,1,-154.0,0,1,0,2,8.0,60,231.0,539.0,90.6
198,217,0,0,0,0,0,0,0,1,0,0,0,0,0,51153,3,1,262,0,1,0,1,-149.0,0,1,1,3,3.0,60,92.0,867.0,72.0
199,218,0,0,1,0,0,0,0,0,0,0,0,0,0,51163,3,1,261,0,0,0,1,-179.0,0,0,1,3,2.0,60,34.0,555.0,72.7916666666667
200,219,0,0,0,0,1,0,0,0,0,0,0,0,0,51253,3,1,262,0,1,0,0,-161.0,0,1,0,1,4.0,120,0.0,0.0,0.0
201,220,0,0,0,0,0,0,0,0,0,1,0,0,0,51301,1,0,268,0,0,2,0,-52.0,1,1,0,1,3.0,60,97.0,573.0,7.5
202,221,0,0,0,0,0,1,0,0,0,0,0,0,0,51485,5,1,268,0,0,0,1,-18.0,0,0,0,1,1.0,120,114.0,1022.0,91.3333333333333
203,222,0,0,1,0,0,0,0,0,0,0,0,0,0,51576,2,1,241,1,1,0,0,-100.0,0,1,0,1,1.0,90,22.0,349.0,23.2
204,223,0,0,1,0,0,0,0,0,0,0,0,0,0,51576,2,1,269,0,1,1,0,-85.0,0,1,0,1,1.0,60,7.0,421.0,26.05
205,224,0,0,1,0,0,0,0,0,0,0,0,0,0,51576,5,1,268,0,0,0,1,-129.0,0,1,0,1,1.0,90,32.0,2949.0,79.3333333333333
206,225,1,0,0,0,0,0,0,0,0,0,0,0,0,51955,3,1,262,0,1,0,0,-51.0,1,0,0,2,8.0,60,36.0,288.0,60.0
207,226,0,0,0,0,0,0,0,0,0,1,0,0,0,52014,3,1,240,1,0,2,0,4.0,0,1,1,1,0.0,120,0.0,209.0,40.2456140350877
208,227,0,1,0,0,0,0,0,0,0,0,0,0,0,52130,0,0,268,0,0,0,1,-33.0,0,1,0,2,7.0,90,6.0,1063.0,71.6
209,228,0,0,1,0,0,0,0,0,0,0,0,0,0,52275,5,1,269,0,1,0,0,-136.0,0,0,0,0,0.0,90,2.0,89.0,9.5
210,229,1,0,0,0,0,0,0,0,0,0,0,0,0,52426,1,0,234,1,1,1,0,-32.0,0,1,1,1,7.0,60,0.0,68.0,59.8139534883721
211,230,0,0,0,1,0,0,0,0,0,0,0,0,0,52494,3,1,261,0,0,0,0,-190.0,0,1,0,1,9.0,240,0.0,0.0,0.0
212,231,0,0,0,0,0,0,0,0,1,0,0,0,0,117550,5,1,241,1,1,0,0,-17.0,0,0,0,1,2.0,60,0.0,0.0,0.0
213,233,0,0,0,0,0,0,0,0,0,0,1,0,0,52765,0,0,269,0,1,0,1,-22.0,0,1,1,1,0.0,120,890.0,3148.0,65.8
214,234,0,0,0,0,0,0,1,0,0,0,0,0,0,52797,1,0,268,0,0,1,1,-54.0,0,1,1,1,3.0,60,36.0,616.0,54.7903225806452
215,235,0,0,0,0,0,0,0,1,0,0,0,0,0,52899,1,0,240,1,0,0,0,-117.0,0,1,1,1,5.0,60,489.0,439.0,10.2325581395349
216,236,0,0,0,0,0,0,0,1,0,0,0,0,0,52899,1,0,268,0,0,1,1,-124.0,0,1,1,1,5.0,90,64.0,1122.0,47.5967741935484
217,238,0,0,1,0,0,0,0,0,0,0,0,0,0,53136,5,1,241,1,1,1,1,-1.0,0,1,0,2,3.0,120,4.0,1715.0,77.0
218,239,0,0,0,0,0,0,0,0,0,0,0,1,0,53166,5,1,268,0,0,0,1,-75.0,0,1,0,1,4.0,60,75.0,1855.0,62.3333333333333
219,240,0,0,0,0,1,0,0,0,0,0,0,0,0,53197,5,1,240,1,0,0,0,-81.0,0,1,0,0,0.0,60,0.0,60.0,0.0
220,241,0,0,0,0,0,0,0,0,0,0,1,0,0,53236,1,0,262,0,1,1,0,-81.0,0,1,0,1,6.0,180,0.0,0.0,0.0
221,242,0,0,0,0,0,1,0,0,0,0,0,0,0,53300,2,1,269,0,1,0,1,-24.0,0,0,0,2,9.0,270,163.0,963.0,141.0
222,243,0,0,0,0,1,0,0,0,0,0,0,0,0,53360,1,0,268,0,0,1,0,-110.0,0,1,1,1,1.0,120,0.0,0.0,0.0
223,244,0,1,0,0,0,0,0,0,0,0,0,0,0,53488,3,1,240,1,0,0,1,-25.0,0,1,0,3,9.0,60,209.0,737.0,80.3771929824561
224,245,1,0,0,0,0,0,0,0,0,0,0,0,0,53626,5,1,268,0,0,0,0,-26.0,1,0,1,3,3.0,60,0.0,0.0,0.0
225,246,0,0,0,0,0,0,0,0,0,1,0,0,0,53632,3,1,241,1,1,1,0,-15.0,0,0,0,1,9.0,60,103.0,307.0,60.875
226,247,0,0,0,0,0,0,0,0,0,1,0,0,0,53632,3,1,262,0,1,2,0,-32.0,0,0,0,1,9.0,60,0.0,0.0,0.0
227,248,0,0,0,0,0,0,0,0,0,1,0,0,0,53709,5,1,240,1,0,0,0,-67.0,0,0,0,2,3.0,60,0.0,1463.0,77.0
228,249,0,0,0,0,0,0,0,0,0,1,0,0,0,53709,5,1,241,1,1,1,1,-22.0,0,0,0,2,3.0,60,0.0,417.0,0.0
229,250,0,0,0,0,0,0,0,0,0,0,0,1,0,53895,3,1,240,1,0,1,0,-20.0,0,0,1,2,6.0,60,0.0,0.0,0.0
230,251,0,1,0,0,0,0,0,0,0,0,0,0,0,54062,2,1,269,0,1,0,0,-67.0,0,0,0,2,3.0,60,2.0,145.0,24.05
231,252,0,1,0,0,0,0,0,0,0,0,0,0,0,54062,4,1,268,0,0,0,1,-51.0,0,0,0,2,3.0,30,0.0,803.0,86.9444444444444
232,253,0,1,0,0,0,0,0,0,0,0,0,0,0,54388,1,0,268,0,0,3,0,-51.0,0,0,1,1,0.0,75,0.0,0.0,0.0
233,254,0,0,0,0,0,0,1,0,0,0,0,0,0,54391,2,1,241,1,1,0,0,-4.0,0,0,0,1,1.0,60,0.0,179.0,9.325
234,256,0,0,0,1,0,0,0,0,0,0,0,0,0,54772,5,1,269,0,1,0,0,-99.0,0,0,0,1,9.0,60,0.0,0.0,0.0
235,257,0,0,0,1,0,0,0,0,0,0,0,0,0,54810,3,1,241,1,1,0,0,-54.0,0,0,0,3,4.0,60,3.0,257.0,32.0833333333333
236,258,0,0,0,1,0,0,0,0,0,0,0,0,0,54810,3,1,262,0,1,1,1,-96.0,0,0,0,3,4.0,60,6.0,63.0,38.5
237,259,0,0,0,0,0,0,1,0,0,0,0,0,0,54867,5,1,241,1,1,0,0,-82.0,0,1,0,1,2.0,120,92.0,512.0,18.5
238,260,1,0,0,0,0,0,0,0,0,0,0,0,0,54882,5,1,268,0,0,1,0,-130.0,0,0,0,1,3.0,60,57.0,383.0,50.6666666666667
239,261,0,0,0,0,0,0,0,0,0,0,0,1,0,55013,5,1,268,0,0,0,0,-54.0,0,0,0,2,1.0,120,6.0,598.0,49.6666666666667
240,262,0,0,1,0,0,0,0,0,0,0,0,0,0,55026,1,0,268,0,0,0,1,-88.0,1,1,1,2,2.0,60,8.0,156.0,63.7258064516129
241,263,0,0,0,0,0,1,0,0,0,0,0,0,0,55104,0,0,269,0,1,0,1,-87.0,0,1,0,2,6.0,60,356.0,723.0,68.6
242,264,0,0,0,0,1,0,0,0,0,0,0,0,0,55242,3,1,240,1,0,0,0,-52.0,0,1,0,1,3.0,60,0.0,0.0,0.0
243,265,0,0,0,1,0,0,0,0,0,0,0,0,0,55419,5,1,268,0,0,0,0,-39.0,0,0,0,2,9.0,90,21.0,254.0,11.6666666666667
244,266,0,0,0,0,0,0,0,0,1,0,0,0,0,55450,5,1,240,1,0,1,0,-66.0,0,0,1,2,3.0,120,0.0,971.0,79.0
245,267,0,0,0,0,0,0,0,0,0,1,0,0,0,55968,1,0,234,1,1,0,0,-29.0,0,1,0,1,1.0,120,53.0,518.0,53.6279069767442
246,268,0,0,0,1,0,0,0,0,0,0,0,0,0,56340,1,0,268,0,0,0,0,-120.0,0,1,0,1,2.0,60,0.0,0.0,0.0
247,269,0,0,0,0,0,0,0,1,0,0,0,0,0,56637,5,1,269,0,1,0,1,-99.0,1,0,0,1,5.0,90,154.0,3659.0,88.5
248,270,0,0,0,0,0,0,0,0,0,0,1,0,0,56667,5,1,269,0,1,2,0,-46.0,0,0,1,1,4.0,120,46.0,120.0,67.5
249,271,0,0,0,0,0,0,0,0,1,0,0,0,0,56789,1,0,268,0,0,1,1,-30.0,0,1,1,2,6.0,60,80.0,196.0,67.0806451612903
250,272,0,0,1,0,0,0,0,0,0,0,0,0,0,57079,1,0,268,0,0,0,0,-129.0,0,1,1,1,3.0,60,13.0,470.0,63.3225806451613
251,273,0,0,0,0,1,0,0,0,0,0,0,0,0,57227,3,1,261,0,0,1,1,-46.0,0,1,0,1,6.0,160,166.0,707.0,83.4166666666667
252,274,0,0,1,0,0,0,0,0,0,0,0,0,0,57285,1,0,262,0,1,0,1,-29.0,0,1,0,2,0.0,60,0.0,65.0,71.3333333333333
253,275,0,1,0,0,0,0,0,0,0,0,0,0,0,57340,2,1,241,1,1,0,1,-58.0,0,1,0,2,2.0,120,13.0,481.0,17.175
254,276,0,0,0,0,0,0,0,1,0,0,0,0,0,57359,3,1,240,1,0,0,0,-45.0,0,0,1,3,4.0,60,0.0,0.0,0.0
255,278,0,0,0,1,0,0,0,0,0,0,0,0,0,57506,0,0,268,0,0,0,1,-103.0,0,0,1,1,7.0,60,139.0,834.0,75.2
256,279,0,0,0,0,0,0,0,0,0,1,0,0,0,57818,3,1,261,0,0,0,1,-139.0,0,0,1,2,8.0,60,308.0,1475.0,95.5833333333333
257,280,0,0,0,0,0,0,1,0,0,0,0,0,0,57844,5,1,268,0,0,0,1,-59.0,0,0,0,2,9.0,60,81.0,470.0,50.0
258,281,0,1,0,0,0,0,0,0,0,0,0,0,0,58071,0,0,269,0,1,0,1,-72.0,0,0,2,3,9.0,60,1402.0,1546.0,73.8
259,282,0,0,0,0,0,0,0,0,0,0,0,1,0,58077,5,1,268,0,0,1,0,-92.0,0,0,0,1,2.0,60,0.0,0.0,0.0
260,283,0,0,0,0,0,1,0,0,0,0,0,0,0,58089,1,0,240,1,0,2,0,-58.0,0,1,0,2,4.0,90,0.0,98.0,11.046511627907
261,284,0,0,0,0,0,0,0,1,0,0,0,0,0,58221,5,1,241,1,1,0,0,-57.0,0,0,0,1,4.0,120,0.0,0.0,0.0
262,285,0,0,0,0,0,0,0,0,0,1,0,0,0,58316,0,0,269,0,1,0,1,-80.0,0,1,0,2,7.0,120,146.0,739.0,72.0
263,286,0,0,0,1,0,0,0,0,0,0,0,0,0,58520,1,0,262,0,1,0,0,-45.0,1,1,1,2,5.0,120,0.0,0.0,0.0
264,288,0,0,0,0,0,0,0,1,0,0,0,0,0,58617,3,1,241,1,1,0,0,-22.0,0,0,0,2,7.0,60,54.0,614.0,45.375
265,289,1,0,0,0,0,0,0,0,0,0,0,0,0,58640,5,1,268,0,0,0,1,-29.0,1,0,0,2,5.0,90,174.0,683.0,57.6666666666667
266,290,0,0,0,0,1,0,0,0,0,0,0,0,0,58653,1,0,262,0,1,1,1,-80.0,0,1,1,1,8.0,120,0.0,211.0,70.6666666666667
267,291,0,0,0,0,0,0,1,0,0,0,0,0,0,58731,3,1,262,0,1,1,1,4.0,1,1,0,2,4.0,110,0.0,110.0,61.5
268,292,0,1,0,0,0,0,0,0,0,0,0,0,0,58873,0,0,268,0,0,0,1,-47.0,0,1,0,2,2.0,60,159.0,941.0,71.4
269,293,0,0,0,1,0,0,0,0,0,0,0,0,0,58884,5,1,269,0,1,0,1,-50.0,1,0,1,2,4.0,90,93.0,2742.0,134.5
270,294,0,1,0,0,0,0,0,0,0,0,0,0,0,59185,0,0,268,0,0,0,1,-59.0,0,0,1,1,6.0,60,110.0,751.0,73.0
271,295,0,0,0,0,0,0,0,0,1,0,0,0,0,59272,1,0,262,0,1,0,1,-58.0,0,1,0,1,6.0,60,8.0,725.0,65.3333333333333
272,296,1,0,0,0,0,0,0,0,0,0,0,0,0,59275,3,1,261,0,0,0,0,-72.0,0,0,0,3,4.0,60,55.0,423.0,50.5833333333333
273,297,0,0,0,0,0,0,0,0,0,0,0,0,1,59370,3,1,261,0,0,0,1,-33.0,0,0,1,2,0.0,180,127.0,1001.0,68.9166666666667
274,298,0,1,0,0,0,0,0,0,0,0,0,0,0,59541,2,1,241,1,1,0,0,-1.0,1,0,0,2,4.0,30,0.0,441.0,2.0
275,299,0,0,0,0,0,0,0,0,0,1,0,0,0,59725,1,0,234,1,1,0,1,-29.0,0,1,1,3,4.0,120,89.0,597.0,121.511627906977
276,303,0,1,0,0,0,0,0,0,0,0,0,0,0,60416,1,0,234,1,1,1,1,-64.0,0,1,0,1,6.0,60,91.0,3351.0,95.8604651162791
277,304,0,0,1,0,0,0,0,0,0,0,0,0,0,60519,5,1,240,1,0,0,0,-73.0,0,1,1,2,0.0,60,566.0,2632.0,35.0
278,305,0,0,0,0,0,0,0,0,1,0,0,0,0,60809,2,1,269,0,1,0,1,-24.0,0,0,0,1,9.0,120,0.0,1180.0,95.875
279,306,0,0,0,0,0,0,0,0,1,0,0,0,0,60809,4,1,269,0,1,0,1,-24.0,0,0,0,1,9.0,120,0.0,1102.0,84.0
280,307,0,0,0,1,0,0,0,0,0,0,0,0,0,60830,1,0,234,1,1,0,1,-32.0,0,1,0,3,6.0,120,85.0,730.0,100.53488372093
281,308,0,0,1,0,0,0,0,0,0,0,0,0,0,61118,1,0,268,0,0,0,0,-96.0,0,1,0,2,2.0,180,0.0,0.0,0.0
282,309,0,1,0,0,0,0,0,0,0,0,0,0,0,61227,2,1,269,0,1,0,1,-38.0,1,1,0,1,8.0,30,44.0,1723.0,16.5
283,310,0,0,0,0,0,0,1,0,0,0,0,0,0,61236,2,1,269,0,1,0,0,-23.0,0,0,1,3,5.0,110,66.0,440.0,2.8
284,311,0,0,0,0,0,0,0,1,0,0,0,0,0,61297,5,1,269,0,1,0,0,-66.0,0,1,0,0,0.0,180,0.0,0.0,0.0
285,312,0,0,0,0,0,0,0,0,0,0,1,0,0,61352,1,0,262,0,1,2,0,-144.0,0,1,0,2,0.0,60,27.0,154.0,0.0
286,313,0,0,0,0,0,0,0,0,0,1,0,0,0,61911,3,1,241,1,1,0,0,-80.0,0,0,0,1,5.0,180,6.0,344.0,36.4583333333333
287,314,0,0,0,0,0,1,0,0,0,0,0,0,0,62034,4,1,269,0,1,0,1,-103.0,0,0,0,1,5.0,60,28.0,987.0,77.3888888888889
288,315,0,0,0,0,1,0,0,0,0,0,0,0,0,62155,0,0,268,0,0,0,1,-68.0,0,1,0,3,5.0,60,251.0,1875.0,78.6
289,316,0,0,0,0,0,1,0,0,0,0,0,0,0,62278,2,1,241,1,1,0,0,-54.0,0,0,0,2,3.0,40,71.0,795.0,71.675
290,317,0,0,0,0,0,0,0,1,0,0,0,0,0,62487,0,0,269,0,1,0,1,-50.0,0,1,0,2,1.0,60,16.0,469.0,75.6
291,318,0,0,0,0,1,0,0,0,0,0,0,0,0,62631,1,0,240,1,0,0,0,-45.0,0,1,0,2,2.0,60,43.0,468.0,71.5581395348837
292,320,0,1,0,0,0,0,0,0,0,0,0,0,0,63015,3,1,262,0,1,1,0,-18.0,0,1,1,1,7.0,60,162.0,401.0,87.0
293,321,0,0,1,0,0,0,0,0,0,0,0,0,0,63044,1,0,268,0,0,1,0,-43.0,0,1,0,1,2.0,120,0.0,231.0,40.8870967741936
294,322,0,0,0,0,0,0,0,0,1,0,0,0,0,63112,4,1,268,0,0,0,1,-74.0,0,0,1,1,8.0,60,64.0,2442.0,85.6666666666667
295,323,0,0,0,0,0,0,0,0,1,0,0,0,0,63112,5,1,269,0,1,0,0,-150.0,0,0,1,1,8.0,60,188.0,313.0,47.5
296,324,0,0,0,0,0,0,0,0,1,0,0,0,0,63165,0,0,269,0,1,0,1,-82.0,0,0,1,2,8.0,60,8.0,556.0,28.8
297,325,0,0,0,1,0,0,0,0,0,0,0,0,0,63295,5,1,268,0,0,0,1,-159.0,0,0,1,3,9.0,150,31.0,453.0,63.6666666666667
298,327,1,0,0,0,0,0,0,0,0,0,0,0,0,63400,0,0,268,0,0,0,1,-67.0,0,0,1,1,4.0,60,242.0,1593.0,64.6
299,328,0,0,0,0,1,0,0,0,0,0,0,0,0,63467,1,0,262,0,1,0,1,-143.0,0,1,1,2,5.0,120,39.0,260.0,82.0
300,329,0,0,0,0,0,0,0,0,1,0,0,0,0,63566,3,1,261,0,0,0,0,-85.0,0,0,2,3,7.0,120,172.0,647.0,66.375
301,330,0,0,0,0,0,0,0,0,1,0,0,0,0,63721,1,0,234,1,1,0,1,-73.0,1,1,0,1,8.0,60,40.0,574.0,118.46511627907
302,331,0,0,0,0,0,0,1,0,0,0,0,0,0,63827,3,1,262,0,1,1,0,-68.0,0,0,0,1,4.0,60,7.0,84.0,38.5
303,332,1,0,0,0,0,0,0,0,0,0,0,0,0,63856,3,1,261,0,0,1,1,-176.0,0,0,1,2,6.0,60,6.0,457.0,62.5416666666667
304,334,0,0,0,1,0,0,0,0,0,0,0,0,0,63958,5,1,241,1,1,0,0,-81.0,0,0,0,1,1.0,60,0.0,0.0,0.0
305,335,0,0,0,0,0,0,0,0,1,0,0,0,0,64246,1,0,268,0,0,0,0,-58.0,0,1,1,1,5.0,120,0.0,0.0,0.0
306,336,0,0,0,0,0,1,0,0,0,0,0,0,0,64275,1,0,234,1,1,2,1,-26.0,1,1,0,1,0.0,60,0.0,153.0,116.627906976744
307,337,1,0,0,0,0,0,0,0,0,0,0,0,0,64296,2,1,241,1,1,0,0,-25.0,0,0,0,3,2.0,60,41.0,592.0,23.7
308,338,1,0,0,0,0,0,0,0,0,0,0,0,0,64296,4,1,241,1,1,0,0,-44.0,0,0,0,3,2.0,60,64.0,542.0,58.9444444444444
309,339,0,0,0,0,0,0,0,1,0,0,0,0,0,64388,5,1,268,0,0,0,0,-150.0,0,0,0,1,6.0,120,52.0,3264.0,44.3333333333333
310,340,0,0,1,0,0,0,0,0,0,0,0,0,0,64427,5,1,269,0,1,0,1,-78.0,0,0,0,2,0.0,60,30.0,2672.0,80.5
311,341,0,0,0,0,0,1,0,0,0,0,0,0,0,64450,3,1,241,1,1,1,1,-43.0,0,0,0,1,3.0,120,231.0,1870.0,40.7916666666667
312,342,0,1,0,0,0,0,0,0,0,0,0,0,0,64767,3,1,241,1,1,0,0,-24.0,0,0,1,2,3.0,60,36.0,165.0,69.2916666666667
313,343,0,0,0,0,1,0,0,0,0,0,0,0,0,64777,5,1,269,0,1,1,0,-123.0,1,0,0,1,3.0,90,0.0,0.0,0.0
314,345,0,1,0,0,0,0,0,0,0,0,0,0,0,65002,0,0,268,0,0,0,0,-180.0,0,1,0,2,7.0,60,3.0,168.0,40.4
315,346,0,1,0,0,0,0,0,0,0,0,0,0,0,65002,0,0,269,0,1,1,0,-144.0,0,1,0,2,7.0,60,0.0,0.0,0.0
316,347,0,0,0,0,0,1,0,0,0,0,0,0,0,65656,5,1,240,1,0,0,1,-138.0,0,0,1,2,0.0,150,12.0,524.0,75.0
317,348,0,0,0,0,1,0,0,0,0,0,0,0,0,65807,1,0,268,0,0,1,0,-178.0,0,1,0,3,1.0,120,0.0,0.0,0.0
318,349,0,0,0,0,1,0,0,0,0,0,0,0,0,65807,1,0,262,0,1,2,0,-101.0,0,1,0,3,1.0,180,0.0,0.0,0.0
319,350,0,0,0,0,1,0,0,0,0,0,0,0,0,66047,3,1,261,0,0,4,0,-166.0,1,1,0,3,0.0,90,7.0,45.0,7.16666666666667
320,352,1,0,0,0,0,0,0,0,0,0,0,0,0,66451,5,1,268,0,0,0,1,-17.0,0,0,0,2,5.0,60,56.0,426.0,74.3333333333333
321,353,0,0,0,0,1,0,0,0,0,0,0,0,0,66577,3,1,261,0,0,1,0,-32.0,0,1,0,3,1.0,60,0.0,0.0,0.0
322,354,0,0,0,1,0,0,0,0,0,0,0,0,0,66579,3,1,240,1,0,0,0,-22.0,0,0,1,1,4.0,60,29.0,603.0,36.5438596491228
323,355,0,0,0,1,0,0,0,0,0,0,0,0,0,66713,4,1,268,0,0,0,1,-155.0,0,0,0,2,9.0,60,234.0,1266.0,74.5555555555556
324,356,0,0,1,0,0,0,0,0,0,0,0,0,0,66892,5,1,269,0,1,1,0,-17.0,0,0,0,2,2.0,60,0.0,329.0,16.5
325,358,0,0,1,0,0,0,0,0,0,0,0,0,0,67471,3,1,261,0,0,2,1,-124.0,0,1,0,1,2.0,60,202.0,404.0,68.5833333333333
326,360,0,0,0,0,0,0,0,0,0,0,0,0,1,67539,4,1,269,0,1,0,1,-46.0,0,0,0,1,1.0,60,370.0,550.0,67.2222222222222
327,361,0,0,0,0,0,0,0,0,0,0,0,0,1,67602,3,1,240,1,0,1,1,-28.0,0,0,0,1,3.0,60,0.0,451.0,53.6228070175439
328,362,0,0,0,1,0,0,0,0,0,0,0,0,0,67685,2,1,269,0,1,0,0,-137.0,0,0,0,2,1.0,180,0.0,0.0,0.0
329,363,0,0,0,1,0,0,0,0,0,0,0,0,0,67685,4,1,269,0,1,0,1,-143.0,0,0,0,2,1.0,180,12.0,1436.0,79.6666666666667
330,364,0,0,0,0,0,0,0,0,1,0,0,0,0,124018,5,1,241,1,1,0,0,-134.0,0,0,1,2,9.0,120,0.0,0.0,0.0
331,365,0,0,0,1,0,0,0,0,0,0,0,0,0,67781,3,1,241,1,1,0,1,-75.0,0,1,0,2,2.0,60,67.0,903.0,76.0833333333333
332,366,0,0,1,0,0,0,0,0,0,0,0,0,0,67785,3,1,240,1,0,0,1,-24.0,1,1,0,1,2.0,120,15.0,713.0,77.7982456140351
333,367,0,0,1,0,0,0,0,0,0,0,0,0,0,67863,1,0,268,0,0,1,0,-110.0,0,1,1,1,1.0,60,0.0,0.0,0.0
334,368,1,0,0,0,0,0,0,0,0,0,0,0,0,67986,5,1,241,1,1,0,0,-75.0,0,1,0,1,8.0,60,221.0,439.0,18.0
335,369,0,0,1,0,0,0,0,0,0,0,0,0,0,68011,3,1,261,0,0,0,0,-68.0,0,0,0,2,9.0,180,35.0,325.0,30.5833333333333
336,370,0,0,1,0,0,0,0,0,0,0,0,0,0,68107,5,1,268,0,0,0,1,-51.0,1,1,0,2,5.0,60,11.0,2173.0,58.3333333333333
337,371,1,0,0,0,0,0,0,0,0,0,0,0,0,68208,5,1,240,1,0,2,0,-29.0,0,0,1,3,7.0,270,844.0,3334.0,59.0
338,372,0,0,0,0,0,0,0,0,0,0,1,0,0,68376,3,1,261,0,0,0,1,-38.0,0,0,0,3,9.0,60,75.0,754.0,72.75
339,373,1,0,0,0,0,0,0,0,0,0,0,0,0,68417,3,1,262,0,1,0,1,-86.0,0,0,0,1,7.0,60,87.0,733.0,81.1
340,374,0,0,0,0,0,0,0,0,1,0,0,0,0,68556,1,0,268,0,0,0,0,-23.0,0,1,0,3,7.0,60,29.0,69.0,44.9838709677419
341,375,0,0,0,0,0,0,0,1,0,0,0,0,0,69239,3,1,262,0,1,0,0,-99.0,1,1,0,1,5.0,90,0.0,0.0,0.0
342,376,0,0,0,0,0,0,0,1,0,0,0,0,0,69239,4,1,241,1,1,0,0,-207.0,1,1,0,1,5.0,90,0.0,0.0,0.0
343,377,0,0,1,0,0,0,0,0,0,0,0,0,0,69346,5,1,268,0,0,0,0,-68.0,0,0,0,2,3.0,90,48.0,1410.0,12.6666666666667
